MenuItemID,ItemName,Description,Price,RestaurantID,IsAvailable,PreparationTime,IsVegetarian,IsSpicy,AllergensInfo
2573,Kebab,A classic Kebab dish prepared with traditional recipes.,51.08,258,1,42,0,1,Gluten
2574,Kofta,A classic Kofta dish prepared with traditional recipes.,86.71,258,1,16,0,1,Dairy
2575,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,59.71,258,1,37,0,0,None
2576,Molokhia,A classic Molokhia dish prepared with traditional recipes.,56.31,258,1,22,1,0,Nuts
2577,Molokhia,A classic Molokhia dish prepared with traditional recipes.,139.35,258,1,29,1,0,Gluten
2578,Kebab,A classic Kebab dish prepared with traditional recipes.,46.27,258,1,36,0,1,None
2579,Om Ali,A classic Om Ali dish prepared with traditional recipes.,104.88,258,1,31,0,0,Nuts
2580,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,89.37,258,1,27,1,0,Dairy
2581,Molokhia,A classic Molokhia dish prepared with traditional recipes.,121.97,259,1,35,1,0,None
2582,Shawarma,A classic Shawarma dish prepared with traditional recipes.,145.51,259,1,28,0,1,Nuts
2583,Om Ali,A classic Om Ali dish prepared with traditional recipes.,90.54,259,1,19,0,0,Nuts
2584,Kofta,A classic Kofta dish prepared with traditional recipes.,84.1,259,1,26,0,1,None
2585,Om Ali,A classic Om Ali dish prepared with traditional recipes.,99.87,259,1,44,0,0,Nuts
2586,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,43.18,259,1,42,1,0,Dairy
2587,Molokhia,A classic Molokhia dish prepared with traditional recipes.,91.66,259,1,33,1,0,Nuts
2588,Falafel,A classic Falafel dish prepared with traditional recipes.,42.53,259,1,22,1,0,None
2589,Shawarma,A classic Shawarma dish prepared with traditional recipes.,42.39,259,1,28,0,1,Gluten
2590,Molokhia,A classic Molokhia dish prepared with traditional recipes.,118.92,259,1,23,1,0,None
2591,Kebab,A classic Kebab dish prepared with traditional recipes.,24.03,260,1,30,0,1,None
2592,Kofta,A classic Kofta dish prepared with traditional recipes.,20.5,260,1,35,0,1,Nuts
2593,Om Ali,A classic Om Ali dish prepared with traditional recipes.,108.92,260,1,24,0,0,Gluten
2594,Molokhia,A classic Molokhia dish prepared with traditional recipes.,104.97,260,1,27,1,0,Dairy
2595,Molokhia,A classic Molokhia dish prepared with traditional recipes.,101.02,260,1,31,1,0,None
2596,Molokhia,A classic Molokhia dish prepared with traditional recipes.,29.75,260,1,23,1,0,Dairy
2597,Molokhia,A classic Molokhia dish prepared with traditional recipes.,107.41,260,1,33,1,0,Dairy
2598,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,60.13,260,1,32,1,0,Gluten
2599,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,101.01,260,1,20,1,0,Nuts
2600,Kebab,A classic Kebab dish prepared with traditional recipes.,143.98,260,1,34,0,1,Nuts
2601,Molokhia,A classic Molokhia dish prepared with traditional recipes.,33.18,261,1,24,1,0,Dairy
2602,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,23.62,261,1,22,1,0,Dairy
2603,Kebab,A classic Kebab dish prepared with traditional recipes.,121.34,261,1,32,0,1,Dairy
2604,Molokhia,A classic Molokhia dish prepared with traditional recipes.,104.41,261,1,25,1,0,None
2605,Falafel,A classic Falafel dish prepared with traditional recipes.,140.81,261,1,42,1,0,Nuts
2606,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,126.95,261,1,18,0,0,Dairy
2607,Kebab,A classic Kebab dish prepared with traditional recipes.,120.76,261,1,33,0,1,None
2608,Koshary,A classic Koshary dish prepared with traditional recipes.,86.94,261,1,38,1,0,Gluten
2609,Koshary,A classic Koshary dish prepared with traditional recipes.,139.54,261,1,32,1,0,Dairy
2610,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,138.3,261,1,38,1,0,Nuts
2611,Falafel,A classic Falafel dish prepared with traditional recipes.,93.76,262,1,43,1,0,Dairy
2612,Kofta,A classic Kofta dish prepared with traditional recipes.,130.06,262,1,39,0,1,Dairy
2613,Falafel,A classic Falafel dish prepared with traditional recipes.,77.79,262,1,44,1,0,Nuts
2614,Kebab,A classic Kebab dish prepared with traditional recipes.,101.5,262,1,16,0,1,None
2615,Kofta,A classic Kofta dish prepared with traditional recipes.,95.66,262,1,26,0,1,Nuts
2616,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,75.74,262,1,32,0,0,None
2617,Om Ali,A classic Om Ali dish prepared with traditional recipes.,43.43,262,1,18,0,0,Dairy
2618,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,27.06,262,1,22,0,0,Gluten
2619,Om Ali,A classic Om Ali dish prepared with traditional recipes.,124.76,262,1,39,0,0,Gluten
2620,Koshary,A classic Koshary dish prepared with traditional recipes.,43.92,262,1,27,1,0,None
2621,Kebab,A classic Kebab dish prepared with traditional recipes.,25.46,263,1,23,0,1,None
2622,Koshary,A classic Koshary dish prepared with traditional recipes.,142.27,263,1,18,1,0,Gluten
2623,Falafel,A classic Falafel dish prepared with traditional recipes.,25.08,263,1,36,1,0,None
2624,Koshary,A classic Koshary dish prepared with traditional recipes.,35.66,263,1,41,1,0,Gluten
2625,Shawarma,A classic Shawarma dish prepared with traditional recipes.,33.35,263,1,37,0,1,None
2626,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,122.04,263,1,32,1,0,Gluten
2627,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,85.86,263,1,43,1,0,Gluten
2628,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,21.3,263,1,27,1,0,Gluten
2629,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,141.72,263,1,27,0,0,Dairy
2630,Om Ali,A classic Om Ali dish prepared with traditional recipes.,42.04,263,1,33,0,0,Dairy
2631,Kebab,A classic Kebab dish prepared with traditional recipes.,47.8,264,1,36,0,1,Nuts
2632,Om Ali,A classic Om Ali dish prepared with traditional recipes.,23.71,264,1,26,0,0,Gluten
2633,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,119.06,264,1,40,1,0,Gluten
2634,Shawarma,A classic Shawarma dish prepared with traditional recipes.,126.73,264,1,17,0,1,Gluten
2635,Koshary,A classic Koshary dish prepared with traditional recipes.,20.92,264,1,36,1,0,Dairy
2636,Om Ali,A classic Om Ali dish prepared with traditional recipes.,127.32,264,1,37,0,0,Nuts
2637,Shawarma,A classic Shawarma dish prepared with traditional recipes.,55.87,264,1,38,0,1,Nuts
2638,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,85.1,264,1,16,1,0,Nuts
2639,Shawarma,A classic Shawarma dish prepared with traditional recipes.,145.64,264,1,29,0,1,Nuts
2640,Kofta,A classic Kofta dish prepared with traditional recipes.,134.71,264,1,18,0,1,Dairy
2641,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,84.43,265,1,21,1,0,Gluten
2642,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,102.33,265,1,33,0,0,Nuts
2643,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,144.29,265,1,31,0,0,None
2644,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,67.85,265,1,26,1,0,Dairy
2645,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,108.53,265,1,29,0,0,None
2646,Kebab,A classic Kebab dish prepared with traditional recipes.,123.79,265,1,21,0,1,Dairy
2647,Kebab,A classic Kebab dish prepared with traditional recipes.,109.77,265,1,37,0,1,Gluten
2648,Shawarma,A classic Shawarma dish prepared with traditional recipes.,127.82,265,1,27,0,1,Gluten
2649,Shawarma,A classic Shawarma dish prepared with traditional recipes.,123.93,265,1,33,0,1,Gluten
2650,Om Ali,A classic Om Ali dish prepared with traditional recipes.,83.67,265,1,30,0,0,Nuts
2651,Kofta,A classic Kofta dish prepared with traditional recipes.,139.61,266,1,41,0,1,Gluten
2652,Shawarma,A classic Shawarma dish prepared with traditional recipes.,53.69,266,1,16,0,1,None
2653,Kofta,A classic Kofta dish prepared with traditional recipes.,122.74,266,1,22,0,1,Dairy
2654,Falafel,A classic Falafel dish prepared with traditional recipes.,88.26,266,1,37,1,0,Dairy
2655,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,77.55,266,1,19,1,0,Dairy
2656,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,81.89,266,1,37,0,0,None
2657,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,60.62,266,1,17,1,0,Dairy
2658,Koshary,A classic Koshary dish prepared with traditional recipes.,95.66,266,1,17,1,0,Gluten
2659,Om Ali,A classic Om Ali dish prepared with traditional recipes.,128.85,266,1,15,0,0,Gluten
2660,Om Ali,A classic Om Ali dish prepared with traditional recipes.,86.37,266,1,18,0,0,Gluten
2661,Falafel,A classic Falafel dish prepared with traditional recipes.,20.43,267,1,26,1,0,Nuts
2662,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,110.23,267,1,18,1,0,Gluten
2663,Koshary,A classic Koshary dish prepared with traditional recipes.,51.36,267,1,36,1,0,Nuts
2664,Kebab,A classic Kebab dish prepared with traditional recipes.,30.66,267,1,39,0,1,Nuts
2665,Kofta,A classic Kofta dish prepared with traditional recipes.,80.56,267,1,26,0,1,Nuts
2666,Kebab,A classic Kebab dish prepared with traditional recipes.,49.98,267,1,26,0,1,Dairy
2667,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,71.51,267,1,39,1,0,Nuts
2668,Koshary,A classic Koshary dish prepared with traditional recipes.,116.78,267,1,23,1,0,Gluten
2669,Koshary,A classic Koshary dish prepared with traditional recipes.,137.09,267,1,28,1,0,Dairy
2670,Falafel,A classic Falafel dish prepared with traditional recipes.,106.36,267,1,45,1,0,None
2671,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,119.0,268,1,28,1,0,Nuts
2672,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,71.22,268,1,26,1,0,None
2673,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,21.76,268,1,41,0,0,None
2674,Om Ali,A classic Om Ali dish prepared with traditional recipes.,50.91,268,1,25,0,0,None
2675,Molokhia,A classic Molokhia dish prepared with traditional recipes.,97.96,268,1,15,1,0,Dairy
2676,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,30.68,268,1,41,0,0,Nuts
2677,Falafel,A classic Falafel dish prepared with traditional recipes.,41.33,268,1,31,1,0,Nuts
2678,Falafel,A classic Falafel dish prepared with traditional recipes.,77.42,268,1,24,1,0,Gluten
2679,Shawarma,A classic Shawarma dish prepared with traditional recipes.,78.61,268,1,21,0,1,Gluten
2680,Shawarma,A classic Shawarma dish prepared with traditional recipes.,119.32,268,1,29,0,1,None
2681,Om Ali,A classic Om Ali dish prepared with traditional recipes.,76.51,269,1,44,0,0,Dairy
2682,Kofta,A classic Kofta dish prepared with traditional recipes.,37.5,269,1,38,0,1,Nuts
2683,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,25.67,269,1,17,1,0,None
2684,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,79.05,269,1,40,1,0,Nuts
2685,Koshary,A classic Koshary dish prepared with traditional recipes.,138.74,269,1,23,1,0,Dairy
2686,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,148.55,269,1,34,0,0,Dairy
2687,Koshary,A classic Koshary dish prepared with traditional recipes.,75.95,269,1,31,1,0,Gluten
2688,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,65.93,269,1,39,1,0,Nuts
2689,Molokhia,A classic Molokhia dish prepared with traditional recipes.,49.44,269,1,42,1,0,Gluten
2690,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,74.94,269,1,41,0,0,Nuts
2691,Kofta,A classic Kofta dish prepared with traditional recipes.,24.91,270,1,41,0,1,Nuts
2692,Kofta,A classic Kofta dish prepared with traditional recipes.,82.79,270,1,19,0,1,Gluten
2693,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,103.57,270,1,18,0,0,Gluten
2694,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,146.35,270,1,37,1,0,None
2695,Falafel,A classic Falafel dish prepared with traditional recipes.,121.27,270,1,38,1,0,Dairy
2696,Kebab,A classic Kebab dish prepared with traditional recipes.,22.35,270,1,40,0,1,Dairy
2697,Kebab,A classic Kebab dish prepared with traditional recipes.,73.39,270,1,24,0,1,Dairy
2698,Om Ali,A classic Om Ali dish prepared with traditional recipes.,45.61,270,1,29,0,0,Dairy
2699,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,95.58,270,1,22,1,0,Dairy
2700,Kofta,A classic Kofta dish prepared with traditional recipes.,84.87,270,1,16,0,1,None
2701,Kebab,A classic Kebab dish prepared with traditional recipes.,21.72,271,1,18,0,1,Nuts
2702,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,28.4,271,1,17,1,0,None
2703,Om Ali,A classic Om Ali dish prepared with traditional recipes.,147.69,271,1,35,0,0,Dairy
2704,Om Ali,A classic Om Ali dish prepared with traditional recipes.,32.81,271,1,40,0,0,None
2705,Molokhia,A classic Molokhia dish prepared with traditional recipes.,56.49,271,1,40,1,0,Nuts
2706,Kebab,A classic Kebab dish prepared with traditional recipes.,72.45,271,1,31,0,1,Gluten
2707,Kebab,A classic Kebab dish prepared with traditional recipes.,111.57,271,1,43,0,1,Dairy
2708,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,26.58,271,1,19,1,0,Dairy
2709,Koshary,A classic Koshary dish prepared with traditional recipes.,64.71,271,1,23,1,0,None
2710,Kofta,A classic Kofta dish prepared with traditional recipes.,51.02,271,1,31,0,1,None
2711,Shawarma,A classic Shawarma dish prepared with traditional recipes.,128.95,272,1,29,0,1,None
2712,Kofta,A classic Kofta dish prepared with traditional recipes.,43.8,272,1,32,0,1,Nuts
2713,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,145.38,272,1,22,1,0,Dairy
2714,Molokhia,A classic Molokhia dish prepared with traditional recipes.,142.49,272,1,24,1,0,Dairy
2715,Om Ali,A classic Om Ali dish prepared with traditional recipes.,112.52,272,1,30,0,0,Nuts
2716,Falafel,A classic Falafel dish prepared with traditional recipes.,86.17,272,1,44,1,0,Nuts
2717,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,29.19,272,1,32,0,0,Nuts
2718,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,80.06,272,1,19,0,0,None
2719,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,140.45,272,1,28,1,0,Gluten
2720,Kebab,A classic Kebab dish prepared with traditional recipes.,89.89,272,1,45,0,1,None
2721,Kebab,A classic Kebab dish prepared with traditional recipes.,93.64,273,1,39,0,1,Dairy
2722,Kebab,A classic Kebab dish prepared with traditional recipes.,69.31,273,1,35,0,1,Gluten
2723,Om Ali,A classic Om Ali dish prepared with traditional recipes.,81.92,273,1,21,0,0,None
2724,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,98.52,273,1,45,1,0,Nuts
2725,Kebab,A classic Kebab dish prepared with traditional recipes.,94.52,273,1,26,0,1,Gluten
2726,Shawarma,A classic Shawarma dish prepared with traditional recipes.,95.03,273,1,17,0,1,None
2727,Molokhia,A classic Molokhia dish prepared with traditional recipes.,22.44,273,1,38,1,0,Gluten
2728,Shawarma,A classic Shawarma dish prepared with traditional recipes.,74.28,273,1,26,0,1,Gluten
2729,Om Ali,A classic Om Ali dish prepared with traditional recipes.,137.33,273,1,15,0,0,None
2730,Falafel,A classic Falafel dish prepared with traditional recipes.,21.27,273,1,19,1,0,Gluten
2731,Koshary,A classic Koshary dish prepared with traditional recipes.,37.46,274,1,44,1,0,None
2732,Shawarma,A classic Shawarma dish prepared with traditional recipes.,54.72,274,1,41,0,1,Nuts
2733,Koshary,A classic Koshary dish prepared with traditional recipes.,44.87,274,1,23,1,0,Nuts
2734,Koshary,A classic Koshary dish prepared with traditional recipes.,40.63,274,1,33,1,0,None
2735,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,69.98,274,1,26,1,0,Gluten
2736,Koshary,A classic Koshary dish prepared with traditional recipes.,72.9,274,1,43,1,0,Dairy
2737,Kofta,A classic Kofta dish prepared with traditional recipes.,132.72,274,1,15,0,1,None
2738,Molokhia,A classic Molokhia dish prepared with traditional recipes.,39.36,274,1,38,1,0,Dairy
2739,Om Ali,A classic Om Ali dish prepared with traditional recipes.,61.99,274,1,42,0,0,Gluten
2740,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,141.29,274,1,34,1,0,None
2741,Om Ali,A classic Om Ali dish prepared with traditional recipes.,75.12,275,1,27,0,0,Gluten
2742,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,143.33,275,1,27,1,0,Gluten
2743,Shawarma,A classic Shawarma dish prepared with traditional recipes.,57.88,275,1,20,0,1,Gluten
2744,Kebab,A classic Kebab dish prepared with traditional recipes.,112.99,275,1,37,0,1,None
2745,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,78.07,275,1,33,0,0,Gluten
2746,Falafel,A classic Falafel dish prepared with traditional recipes.,44.51,275,1,19,1,0,Gluten
2747,Om Ali,A classic Om Ali dish prepared with traditional recipes.,32.78,275,1,36,0,0,Gluten
2748,Kofta,A classic Kofta dish prepared with traditional recipes.,137.64,275,1,30,0,1,Gluten
2749,Falafel,A classic Falafel dish prepared with traditional recipes.,21.2,275,1,21,1,0,None
2750,Kofta,A classic Kofta dish prepared with traditional recipes.,33.56,275,1,17,0,1,Gluten
2751,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,86.77,276,1,38,1,0,Nuts
2752,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,87.87,276,1,36,0,0,Gluten
2753,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,124.21,276,1,24,1,0,Gluten
2754,Om Ali,A classic Om Ali dish prepared with traditional recipes.,27.39,276,1,18,0,0,Gluten
2755,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,141.55,276,1,35,1,0,None
2756,Koshary,A classic Koshary dish prepared with traditional recipes.,130.37,276,1,42,1,0,None
2757,Kofta,A classic Kofta dish prepared with traditional recipes.,22.38,276,1,24,0,1,Gluten
2758,Shawarma,A classic Shawarma dish prepared with traditional recipes.,52.51,276,1,22,0,1,Nuts
2759,Koshary,A classic Koshary dish prepared with traditional recipes.,29.05,276,1,43,1,0,Nuts
2760,Koshary,A classic Koshary dish prepared with traditional recipes.,116.52,276,1,43,1,0,None
2761,Falafel,A classic Falafel dish prepared with traditional recipes.,113.69,277,1,30,1,0,Dairy
2762,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,36.77,277,1,35,0,0,None
2763,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,115.26,277,1,16,0,0,None
2764,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,66.37,277,1,35,1,0,Gluten
2765,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,43.52,277,1,21,1,0,None
2766,Shawarma,A classic Shawarma dish prepared with traditional recipes.,23.43,277,1,16,0,1,Dairy
2767,Kebab,A classic Kebab dish prepared with traditional recipes.,43.9,277,1,45,0,1,Gluten
2768,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,85.0,277,1,44,0,0,Nuts
2769,Om Ali,A classic Om Ali dish prepared with traditional recipes.,105.81,277,1,38,0,0,None
2770,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,129.65,277,1,44,1,0,Nuts
2771,Om Ali,A classic Om Ali dish prepared with traditional recipes.,104.86,278,1,24,0,0,Nuts
2772,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,71.41,278,1,45,0,0,Gluten
2773,Shawarma,A classic Shawarma dish prepared with traditional recipes.,93.65,278,1,22,0,1,Dairy
2774,Molokhia,A classic Molokhia dish prepared with traditional recipes.,138.91,278,1,28,1,0,None
2775,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,50.49,278,1,20,1,0,Nuts
2776,Shawarma,A classic Shawarma dish prepared with traditional recipes.,36.89,278,1,32,0,1,Nuts
2777,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,42.51,278,1,39,0,0,Dairy
2778,Koshary,A classic Koshary dish prepared with traditional recipes.,67.39,278,1,38,1,0,Nuts
2779,Falafel,A classic Falafel dish prepared with traditional recipes.,35.33,278,1,20,1,0,Dairy
2780,Molokhia,A classic Molokhia dish prepared with traditional recipes.,130.32,278,1,28,1,0,Gluten
2781,Molokhia,A classic Molokhia dish prepared with traditional recipes.,20.52,279,1,22,1,0,None
2782,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,122.95,279,1,16,1,0,Nuts
2783,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,72.3,279,1,43,1,0,None
2784,Kebab,A classic Kebab dish prepared with traditional recipes.,142.86,279,1,38,0,1,Nuts
2785,Om Ali,A classic Om Ali dish prepared with traditional recipes.,86.97,279,1,15,0,0,None
2786,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,77.41,279,1,23,1,0,Dairy
2787,Shawarma,A classic Shawarma dish prepared with traditional recipes.,54.37,279,1,42,0,1,Nuts
2788,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,57.51,279,1,21,1,0,Nuts
2789,Kebab,A classic Kebab dish prepared with traditional recipes.,145.09,279,1,23,0,1,Nuts
2790,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,29.08,279,1,22,0,0,Nuts
2791,Om Ali,A classic Om Ali dish prepared with traditional recipes.,110.0,280,1,44,0,0,Nuts
2792,Molokhia,A classic Molokhia dish prepared with traditional recipes.,72.48,280,1,18,1,0,Dairy
2793,Kofta,A classic Kofta dish prepared with traditional recipes.,100.52,280,1,39,0,1,Dairy
2794,Molokhia,A classic Molokhia dish prepared with traditional recipes.,123.51,280,1,18,1,0,Nuts
2795,Shawarma,A classic Shawarma dish prepared with traditional recipes.,78.96,280,1,32,0,1,None
2796,Kofta,A classic Kofta dish prepared with traditional recipes.,44.1,280,1,22,0,1,Nuts
2797,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,143.62,280,1,41,1,0,None
2798,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,64.51,280,1,36,1,0,Dairy
2799,Molokhia,A classic Molokhia dish prepared with traditional recipes.,91.08,280,1,42,1,0,Dairy
2800,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,112.54,280,1,38,1,0,Gluten
2801,Molokhia,A classic Molokhia dish prepared with traditional recipes.,107.46,281,1,39,1,0,Gluten
2802,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,80.45,281,1,18,1,0,Gluten
2803,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,144.98,281,1,15,0,0,Nuts
2804,Molokhia,A classic Molokhia dish prepared with traditional recipes.,35.34,281,1,25,1,0,Dairy
2805,Shawarma,A classic Shawarma dish prepared with traditional recipes.,34.45,281,1,31,0,1,Dairy
2806,Shawarma,A classic Shawarma dish prepared with traditional recipes.,87.12,281,1,36,0,1,Dairy
2807,Molokhia,A classic Molokhia dish prepared with traditional recipes.,79.7,281,1,28,1,0,Dairy
2808,Falafel,A classic Falafel dish prepared with traditional recipes.,44.95,281,1,21,1,0,Gluten
2809,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,70.63,281,1,28,1,0,None
2810,Shawarma,A classic Shawarma dish prepared with traditional recipes.,100.39,281,1,38,0,1,None
2811,Om Ali,A classic Om Ali dish prepared with traditional recipes.,83.97,282,1,38,0,0,Nuts
2812,Kofta,A classic Kofta dish prepared with traditional recipes.,45.97,282,1,39,0,1,None
2813,Falafel,A classic Falafel dish prepared with traditional recipes.,149.52,282,1,18,1,0,Dairy
2814,Koshary,A classic Koshary dish prepared with traditional recipes.,49.95,282,1,21,1,0,Dairy
2815,Om Ali,A classic Om Ali dish prepared with traditional recipes.,71.25,282,1,23,0,0,Dairy
2816,Koshary,A classic Koshary dish prepared with traditional recipes.,81.05,282,1,43,1,0,Dairy
2817,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,20.21,282,1,24,0,0,Gluten
2818,Om Ali,A classic Om Ali dish prepared with traditional recipes.,74.59,282,1,17,0,0,None
2819,Shawarma,A classic Shawarma dish prepared with traditional recipes.,29.94,282,1,20,0,1,Dairy
2820,Kofta,A classic Kofta dish prepared with traditional recipes.,22.1,282,1,42,0,1,None
2821,Kofta,A classic Kofta dish prepared with traditional recipes.,67.12,283,1,44,0,1,Nuts
2822,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,113.83,283,1,36,1,0,None
2823,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,43.34,283,1,45,1,0,Dairy
2824,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,86.15,283,1,21,0,0,Dairy
2825,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,117.85,283,1,15,0,0,Dairy
2826,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,131.73,283,1,34,1,0,Nuts
2827,Koshary,A classic Koshary dish prepared with traditional recipes.,66.54,283,1,28,1,0,Dairy
2828,Falafel,A classic Falafel dish prepared with traditional recipes.,109.4,283,1,41,1,0,Dairy
2829,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,37.37,283,1,28,1,0,Gluten
2830,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,149.45,283,1,32,1,0,Gluten
2831,Falafel,A classic Falafel dish prepared with traditional recipes.,60.42,284,1,42,1,0,Gluten
2832,Kebab,A classic Kebab dish prepared with traditional recipes.,76.18,284,1,35,0,1,Gluten
2833,Kebab,A classic Kebab dish prepared with traditional recipes.,127.92,284,1,31,0,1,Gluten
2834,Kofta,A classic Kofta dish prepared with traditional recipes.,95.88,284,1,18,0,1,Nuts
2835,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,119.43,284,1,30,1,0,Nuts
2836,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,101.31,284,1,42,1,0,None
2837,Om Ali,A classic Om Ali dish prepared with traditional recipes.,47.3,284,1,30,0,0,Dairy
2838,Kebab,A classic Kebab dish prepared with traditional recipes.,147.82,284,1,28,0,1,Dairy
2839,Kebab,A classic Kebab dish prepared with traditional recipes.,31.37,284,1,43,0,1,Gluten
2840,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,97.92,284,1,35,1,0,Dairy
2841,Koshary,A classic Koshary dish prepared with traditional recipes.,76.75,285,1,20,1,0,Gluten
2842,Kofta,A classic Kofta dish prepared with traditional recipes.,56.72,285,1,39,0,1,Gluten
2843,Shawarma,A classic Shawarma dish prepared with traditional recipes.,139.11,285,1,35,0,1,Gluten
2844,Falafel,A classic Falafel dish prepared with traditional recipes.,43.56,285,1,23,1,0,None
2845,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,149.03,285,1,32,1,0,Dairy
2846,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,109.4,285,1,26,1,0,Gluten
2847,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,76.34,285,1,18,1,0,None
